source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,1599,appearance,appearance,noun,base,1,出現,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,appearance,NN,50+,,high_school,matched_high_word_list,出現
auto,add,1602,asleep,asleep,adverb,base,1,眠っている,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,asleep,RB,50+,,high_school,matched_high_word_list,眠っている
auto,add,1608,basis,basis,noun,base,1,土台,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,basis,NN,50+,,high_school,matched_high_word_list,土台
auto,add,1618,conclusion,conclusion,noun,base,1,結論,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,conclusion,NN,50+,,high_school,matched_high_word_list,結論
auto,add,1619,constant,constant,adjective,base,1,絶え間ない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,constant,JJ,50+,,high_school,matched_high_word_list,絶え間ない
auto,add,1620,conversation,conversation,noun,base,1,会話,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,conversation,NN,50+,,high_school,matched_high_word_list,会話
auto,add,1621,decline,decline,noun,base,1,断る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,decline,NN,50+,,high_school,matched_high_word_list,断る
auto,add,1623,delight,delight,noun,base,1,喜び,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,delight,NN,50+,,high_school,matched_high_word_list,喜び
auto,add,1624,desire,desire,noun,base,1,願望,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,desire,NN,50+,,high_school,matched_high_word_list,願望
auto,add,1625,detail,detail,noun,base,1,詳細,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,detail,NN,50+,,high_school,matched_high_word_list,詳細
auto,add,1628,empty,empty,adjective,base,1,何も入っていない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,empty,JJ,50+,,high_school,matched_high_word_list,何も入っていない
auto,add,1629,enable,enable,verb,base,1,可能にさせる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,enable,VV,50+,,high_school,matched_high_word_list,可能にさせる
auto,add,1630,expectation,expectation,noun,base,1,期待,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,expectation,NN,50+,,high_school,matched_high_word_list,期待
auto,add,1632,favor,favor,noun,base,1,親切な行為,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,favor,NN,50+,,high_school,matched_high_word_list,親切な行為
auto,add,1634,former,former,adjective,base,1,前の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,former,JJ,50+,,high_school,matched_high_word_list,前の
auto,add,1640,illness,illness,noun,base,1,病気,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,illness,NN,50+,,high_school,matched_high_word_list,病気
auto,add,1642,immigrant,immigrant,noun,base,1,移民,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,immigrant,NN,50+,,high_school,matched_high_word_list,移民
auto,add,1643,imply,imply,verb,base,1,ほのめかす,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,imply,VVP,50+,,high_school,matched_high_word_list,ほのめかす
auto,add,1646,liquid,liquid,adjective,base,1,液体の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,liquid,JJ,50+,,high_school,matched_high_word_list,液体の
auto,add,1647,mammal,mammal,noun,base,1,哺乳動物,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,mammal,NN,50+,,high_school,matched_high_word_list,哺乳動物
auto,add,1651,mysterious,mysterious,adjective,base,1,不可解な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,mysterious,JJ,50+,,high_school,matched_high_word_list,不可解な
auto,add,1657,pleasant,pleasant,adjective,base,1,楽しい,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,pleasant,JJ,50+,,high_school,matched_high_word_list,楽しい
auto,add,1660,primary,primary,adjective,base,1,最初の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,primary,JJ,50+,,high_school,matched_high_word_list,最初の
auto,add,1662,profit,profit,noun,base,1,利益,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,profit,NN,50+,,high_school,matched_high_word_list,利益
auto,add,1664,recover,recover,verb,base,1,回復する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,recover,VV,50+,,high_school,matched_high_word_list,回復する
auto,add,1667,rude,rude,adjective,base,1,失礼な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,rude,JJ,50+,,high_school,matched_high_word_list,失礼な
auto,add,1670,seek,seek,verb,base,1,求める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,seek,VV,50+,,high_school,matched_high_word_list,求める
auto,add,1688,valuable,valuable,adjective,base,1,貴重な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,valuable,JJ,50+,,high_school,matched_high_word_list,貴重な
auto,add,1689,warn,warn,verb,base,1,警告する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,warn,VVP,50+,,high_school,matched_high_word_list,警告する
auto,add,1690,admit,admit,verb,base,1,認める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,admit,VV,50+,,high_school,matched_high_word_list,認める
auto,add,1691,agreement,agreement,noun,base,1,同意,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,agreement,NN,50+,,high_school,matched_high_word_list,同意
auto,add,1692,aim,aim,noun,base,1,ねらいをつける,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,aim,NN,50+,,high_school,matched_high_word_list,ねらいをつける
auto,add,1694,assistance,assistance,noun,base,1,支援,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,assistance,NN,50+,,high_school,matched_high_word_list,支援
auto,add,1695,associate,associate,noun,base,1,結びつけて考える,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,associate,NN,50+,,high_school,matched_high_word_list,結びつけて考える
auto,add,1702,broad,broad,adjective,base,1,広い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,broad,JJ,50+,,high_school,matched_high_word_list,広い
auto,add,1708,commercial,commercial,adjective,base,1,商業の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,commercial,JJ,50+,,high_school,matched_high_word_list,商業の
auto,add,1711,complex,complex,adjective,base,1,複雑な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,complex,JJ,50+,,high_school,matched_high_word_list,複雑な
auto,add,1715,disadvantage,disadvantage,noun,base,1,不利,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,disadvantage,NN,50+,,high_school,matched_high_word_list,不利
auto,add,1716,discovery,discovery,noun,base,1,発見,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,discovery,NN,50+,,high_school,matched_high_word_list,発見
auto,add,1717,display,display,noun,base,1,展示する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,display,NN,50+,,high_school,matched_high_word_list,展示する
auto,add,1720,expression,expression,noun,base,1,表現,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,expression,NN,50+,,high_school,matched_high_word_list,表現
auto,add,1721,fairly,fairly,adverb,base,1,かなり,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,fairly,RB,50+,,high_school,matched_high_word_list,かなり
auto,add,1723,fee,fee,noun,base,1,料金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fee,NN,50+,,high_school,matched_high_word_list,料金
auto,add,1728,fur,fur,noun,base,1,毛皮,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fur,NN,50+,,high_school,matched_high_word_list,毛皮
auto,add,1731,glance,glance,noun,base,1,一目見る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,glance,NN,50+,,high_school,matched_high_word_list,一目見る
auto,add,1735,hesitate,hesitate,verb,base,1,ためらう,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,hesitate,VV,50+,,high_school,matched_high_word_list,ためらう
auto,add,1737,ignore,ignore,verb,base,1,無視する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,ignore,VV,50+,,high_school,matched_high_word_list,無視する
auto,add,1738,impress,impress,verb,base,1,感銘を与える,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,impress,VV,50+,,high_school,matched_high_word_list,感銘を与える
auto,add,1740,independent,independent,adjective,base,1,独立した,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,independent,JJ,50+,,high_school,matched_high_word_list,独立した
auto,add,1742,investigate,investigate,verb,base,1,調査する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,investigate,VV,50+,,high_school,matched_high_word_list,調査する
auto,add,1747,lecture,lecture,noun,base,1,講義,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,lecture,NN,50+,,high_school,matched_high_word_list,講義
auto,add,1753,nevertheless,nevertheless,adverb,base,1,にもかかわらず,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,nevertheless,RB,50+,,high_school,matched_high_word_list,にもかかわらず
auto,add,1756,occupation,occupation,noun,base,1,職業,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,occupation,NN,50+,,high_school,matched_high_word_list,職業
auto,add,1757,organize,organize,verb,base,1,組織する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,organize,VV,50+,,high_school,matched_high_word_list,組織する
auto,add,1761,practical,practical,adjective,base,1,実用的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,practical,JJ,50+,,high_school,matched_high_word_list,実用的な
auto,add,1765,reasonable,reasonable,adjective,base,1,理性のある,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,reasonable,JJ,50+,,high_school,matched_high_word_list,理性のある
auto,add,1766,region,region,noun,base,1,地域,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,region,NN,50+,,high_school,matched_high_word_list,地域
auto,add,1772,roll,roll,noun,base,1,転がる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,roll,NN,50+,,high_school,matched_high_word_list,転がる
auto,add,1775,shame,shame,noun,base,1,恥,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,shame,NN,50+,,high_school,matched_high_word_list,恥
auto,add,1776,similarity,similarity,noun,base,1,類似性,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,similarity,NN,50+,,high_school,matched_high_word_list,類似性
auto,add,1777,slip,slip,noun,base,1,滑る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,slip,NN,50+,,high_school,matched_high_word_list,滑る
auto,add,1784,suitable,suitable,adjective,base,1,適した,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,suitable,JJ,50+,,high_school,matched_high_word_list,適した
auto,add,1788,tribe,tribe,noun,base,1,部族,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,tribe,NN,50+,,high_school,matched_high_word_list,部族
auto,add,1789,typical,typical,adjective,base,1,典型的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,typical,JJ,50+,,high_school,matched_high_word_list,典型的な
auto,add,1790,unfortunately,unfortunately,adverb,base,1,残念なことに,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,unfortunately,RB,50+,,high_school,matched_high_word_list,残念なことに
auto,add,1796,accurate,accurate,adjective,base,1,正確な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,accurate,JJ,50+,,high_school,matched_high_word_list,正確な
auto,add,1799,annoy,annoy,verb,base,1,いらだたせる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,annoy,VV,50+,,high_school,matched_high_word_list,いらだたせる
auto,add,1804,awful,awful,adjective,base,1,ひどい,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,awful,JJ,50+,,high_school,matched_high_word_list,ひどい
auto,add,1811,bow,bow,noun,base,1,お辞儀する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,bow,NN,50+,,high_school,matched_high_word_list,お辞儀する
auto,add,1820,concept,concept,noun,base,1,概念,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,concept,NN,50+,,high_school,matched_high_word_list,概念
auto,add,1821,confident,confident,adjective,base,1,自信のある,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,confident,JJ,50+,,high_school,matched_high_word_list,自信のある
auto,add,1822,construction,construction,noun,base,1,建設,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,construction,NN,50+,,high_school,matched_high_word_list,建設
auto,add,1824,convince,convince,verb,base,1,納得させる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,convince,VV,50+,,high_school,matched_high_word_list,納得させる
auto,add,1830,criticism,criticism,noun,base,1,批判,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,criticism,NN,50+,,high_school,matched_high_word_list,批判
auto,add,1833,dependent,dependent,adjective,base,1,依存している,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,dependent,JJ,50+,,high_school,matched_high_word_list,依存している
auto,add,1836,disturb,disturb,verb,base,1,平穏を妨げる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,disturb,VV,50+,,high_school,matched_high_word_list,平穏を妨げる
auto,add,1837,educational,educational,adjective,base,1,教育の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,educational,JJ,50+,,high_school,matched_high_word_list,教育の
auto,add,1842,equivalent,equivalent,noun,base,1,等しい,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,equivalent,NN,50+,,high_school,matched_high_word_list,等しい
auto,add,1843,evidence,evidence,noun,base,1,証拠,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,evidence,NN,50+,,high_school,matched_high_word_list,証拠
auto,add,1846,extreme,extreme,adjective,base,1,極端な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,extreme,JJ,50+,,high_school,matched_high_word_list,極端な
auto,add,1851,fully,fully,adverb,base,1,十分に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,fully,RB,50+,,high_school,matched_high_word_list,十分に
auto,add,1874,majority,majority,noun,base,1,大多数,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,majority,NN,50+,,high_school,matched_high_word_list,大多数
auto,add,1875,maker,maker,noun,base,1,製造元,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,maker,NN,50+,,high_school,matched_high_word_list,製造元
auto,add,1877,mostly,mostly,adverb,base,1,主に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,mostly,RB,50+,,high_school,matched_high_word_list,主に
auto,add,1887,political,political,adjective,base,1,政治の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,political,JJ,50+,,high_school,matched_high_word_list,政治の
auto,add,1888,possibility,possibility,noun,base,1,可能性,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,possibility,NN,50+,,high_school,matched_high_word_list,可能性
auto,add,1889,pretend,pretend,adjective,base,1,ふりをする,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,pretend,JJ,50+,,high_school,matched_high_word_list,ふりをする
auto,add,1890,previous,previous,adjective,base,1,前の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,previous,JJ,50+,,high_school,matched_high_word_list,前の
auto,add,1891,propose,propose,verb,base,1,提案する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,propose,VV,50+,,high_school,matched_high_word_list,提案する
auto,add,1895,relative,relative,adjective,base,1,相対的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,relative,JJ,50+,,high_school,matched_high_word_list,相対的な
auto,add,1900,rough,rough,adjective,base,1,ごつごつした,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,rough,JJ,50+,,high_school,matched_high_word_list,ごつごつした
auto,add,1905,seldom,seldom,adverb,base,1,めったに…しない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,seldom,RB,50+,,high_school,matched_high_word_list,めったに…しない
auto,add,1909,steadily,steadily,adverb,base,1,着実に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,steadily,RB,50+,,high_school,matched_high_word_list,着実に
auto,add,1913,suggestion,suggestion,noun,base,1,提案,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,suggestion,NN,50+,,high_school,matched_high_word_list,提案
auto,add,1922,truth,truth,noun,base,1,真実,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,truth,NN,50+,,high_school,matched_high_word_list,真実
auto,add,1928,vote,vote,noun,base,1,投票する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,vote,NN,50+,,high_school,matched_high_word_list,投票する
auto,add,1934,yell,yell,verb,base,1,大声を上げる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,yell,VV,50+,,high_school,matched_high_word_list,大声を上げる
