source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
review,add,1332,oda,oda,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,ODA,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1333,owner,owner,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,owner,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1334,paris,paris,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Paris,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1335,path,path,noun,base,1,小道,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,path,NN,50+,,high_school,matched_high_word_list,小道
auto,add,1336,preference,preference,noun,base,1,好み,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,preference,NN,50+,,high_school,matched_high_word_list,好み
auto,add,1337,principle,principle,noun,base,1,原理,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,principle,NN,50+,,high_school,matched_high_word_list,原理
auto,add,1338,rank,rank,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,rank,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1339,rapidly,rapidly,adverb,base,1,速く，急速に,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,rapidly,RB,50+,,junior_high,matched_junior_word_list,速く，急速に
auto,add,1340,recommend,recommend,verb,base,1,薦める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,recommend,VV,50+,,high_school,matched_high_word_list,薦める
auto,add,1341,reflect,reflect,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,reflect,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1342,remind,remind,verb,base,1,を気づかせる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,remind,VV,50+,,junior_high,matched_junior_word_list,を気づかせる
auto,add,1343,response,response,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,response,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1344,risk,risk,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,risk,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1345,seed,seed,noun,base,1,種子,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,seed,NN,50+,,high_school,matched_high_word_list,種子
auto,add,1346,sharp,sharp,adjective,base,1,鋭い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,sharp,JJ,50+,,high_school,matched_high_word_list,鋭い
auto,add,1348,snowflake,snowflake,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,snowflake,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1350,suffer,suffer,verb,base,1,苦しむ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,suffer,VV,50+,,high_school,matched_high_word_list,苦しむ
auto,add,1351,target,target,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,target,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1352,terrible,terrible,adjective,base,1,ひどい,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,terrible,JJ,50+,,junior_high,matched_junior_word_list,ひどい
auto,add,1353,tide,tide,noun,base,1,潮,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,tide,NN,50+,,high_school,matched_high_word_list,潮
auto,add,1357,widely,widely,adverb,base,1,広範囲に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,widely,RB,50+,,high_school,matched_high_word_list,広範囲に
auto,add,1359,yacht,yacht,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,yacht,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1361,account,account,noun,base,1,口座,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,account,NN,50+,,high_school,matched_high_word_list,口座
auto,add,1362,actual,actual,adjective,base,1,現実の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,actual,JJ,50+,,high_school,matched_high_word_list,現実の
auto,add,1363,assistant,assistant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,assistant,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1364,auction,auction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,auction,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1365,brand,brand,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,brand,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1367,commonly,commonly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,commonly,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1368,crane,crane,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,crane,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1369,cultural,cultural,adjective,base,1,文化の,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,cultural,JJ,50+,,junior_high,matched_junior_word_list,文化の
auto,add,1374,dye,dye,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,dye,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1375,efficient,efficient,adjective,base,1,効率,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,efficient,JJ,50+,,high_school,matched_high_word_list,効率
auto,add,1377,feature,feature,noun,base,1,特色,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,feature,NN,50+,,junior_high,matched_junior_word_list,特色
auto,add,1378,female,female,adjective,base,1,雌の，女性の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,female,JJ,50+,,high_school,matched_high_word_list,雌の，女性の
auto,add,1382,fuel,fuel,noun,base,1,燃料,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fuel,NN,50+,,high_school,matched_high_word_list,燃料
auto,add,1383,gather,gather,verb,base,1,を集める,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,gather,VV,50+,,junior_high,matched_junior_word_list,を集める
auto,add,1384,generally,generally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,generally,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1387,household,household,noun,base,1,家族,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,household,NN,50+,,high_school,matched_high_word_list,家族
auto,add,1388,increasingly,increasingly,adverb,base,1,ますます,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,increasingly,RB,50+,,high_school,matched_high_word_list,ますます
auto,add,1389,industrial,industrial,adjective,base,1,産業の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,industrial,JJ,50+,,high_school,matched_high_word_list,産業の
auto,add,1390,insect,insect,noun,base,1,昆虫,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,insect,NN,50+,,high_school,matched_high_word_list,昆虫
auto,add,1391,location,location,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,location,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1392,lock,lock,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,lock,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1395,manager,manager,noun,base,1,部長,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,manager,NN,50+,,high_school,matched_high_word_list,部長
auto,add,1397,moderator,moderator,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,moderator,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1400,nut,nut,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,nut,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1401,observe,observe,verb,base,1,観察する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,observe,VVP,50+,,high_school,matched_high_word_list,観察する
auto,add,1402,okay,okay,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,okay,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1403,opening,opening,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,opening,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1404,particularly,particularly,adverb,base,1,特に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,particularly,RB,50+,,high_school,matched_high_word_list,特に
auto,add,1405,peal,peal,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,peal,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1407,plenty,plenty,noun,base,1,たくさん,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,plenty,NN,50+,,high_school,matched_high_word_list,たくさん
auto,add,1409,positive,positive,adjective,base,1,前向きな,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,positive,JJ,50+,,junior_high,matched_junior_word_list,前向きな
auto,add,1411,production,production,noun,base,1,生産,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,production,NN,50+,,high_school,matched_high_word_list,生産
auto,add,1412,prove,prove,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,prove,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1413,refer,refer,verb,base,1,言及する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,refer,VVP,50+,,high_school,matched_high_word_list,言及する
auto,add,1414,refuse,refuse,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; not_found_in_junior_or_high_word_lists,refuse,VVP,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1415,relationship,relationship,noun,base,1,関係,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,relationship,NN,50+,,junior_high,matched_junior_word_list,関係
auto,add,1416,rely,rely,verb,base,1,頼る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,rely,VV,50+,,high_school,matched_high_word_list,頼る
auto,add,1417,safety,safety,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,safety,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1418,satellite,satellite,noun,base,1,衛星,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,satellite,NN,50+,,high_school,matched_high_word_list,衛星
auto,add,1419,seriously,seriously,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,seriously,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1424,spread,spread,noun,base,1,を広げる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,spread,NN,50+,,junior_high,matched_junior_word_list,を広げる
auto,add,1425,strength,strength,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,strength,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1427,taipei,taipei,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Taipei,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1428,talent,talent,noun,base,1,才能,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,talent,NN,50+,,high_school,matched_high_word_list,才能
auto,add,1430,treatment,treatment,noun,base,1,扱い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,treatment,NN,50+,,high_school,matched_high_word_list,扱い
auto,add,1431,wedding,wedding,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,wedding,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1434,achieve,achieve,verb,base,1,達成する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,achieve,VV,50+,,high_school,matched_high_word_list,達成する
auto,add,1435,acorn,acorn,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,acorn,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1436,advertise,advertise,verb,base,1,宣伝,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,advertise,VV,50+,,high_school,matched_high_word_list,宣伝
review,add,1437,africa,africa,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Africa,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1438,argument,argument,noun,base,1,議論,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,argument,NN,50+,,high_school,matched_high_word_list,議論
auto,add,1439,arrange,arrange,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,arrange,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1440,arrangement,arrangement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,arrangement,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1441,attractive,attractive,adjective,base,1,魅力的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,attractive,JJ,50+,,high_school,matched_high_word_list,魅力的な
auto,add,1442,batik,batik,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,batik,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1444,bid,bid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,bid,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1445,britain,britain,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,britain,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1446,camper,camper,adjective,comparative,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJR; center_pmw=50+; not_found_in_junior_or_high_word_lists,camper,JJR,50+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,1447,cash,cash,noun,base,1,現金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,cash,NN,50+,,high_school,matched_high_word_list,現金
auto,add,1448,code,code,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,code,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1449,combine,combine,verb,base,1,結合させる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,combine,VV,50+,,high_school,matched_high_word_list,結合させる
auto,add,1450,complicate,complicate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,complicate,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1452,definition,definition,noun,base,1,定義,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,definition,NN,50+,,high_school,matched_high_word_list,定義
auto,add,1453,differently,differently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,differently,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1454,disagree,disagree,verb,base,1,意見が合わない,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_junior_word_list,disagree,VVP,50+,,junior_high,matched_junior_word_list,意見が合わない
auto,add,1455,divide,divide,noun,base,1,分割する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,divide,NN,50+,,high_school,matched_high_word_list,分割する
auto,add,1456,double,double,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,double,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1457,entire,entire,adjective,base,1,全体の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,entire,JJ,50+,,high_school,matched_high_word_list,全体の
auto,add,1458,feather,feather,noun,base,1,羽,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,feather,NN,50+,,junior_high,matched_junior_word_list,羽
auto,add,1459,frequency,frequency,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,frequency,NN,50+,,review,not_found_in_junior_or_high_word_lists,
review,add,1461,gnp,gnp,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,GNP,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1462,gorilla,gorilla,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,gorilla,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1463,grant,grant,noun,base,1,給付金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,grant,NN,50+,,high_school,matched_high_word_list,給付金
auto,add,1471,identify,identify,verb,base,1,見分ける,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,identify,VV,50+,,high_school,matched_high_word_list,見分ける
auto,add,1472,interview,interview,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,interview,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1473,length,length,noun,base,1,長さ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,length,NN,50+,,high_school,matched_high_word_list,長さ
review,add,1474,lohas,lohas,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,LOHAS,NP,50+,pos_review;acronym;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1475,magnet,magnet,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,magnet,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1476,male,male,adjective,base,1,男性,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,male,JJ,50+,,high_school,matched_high_word_list,男性
auto,add,1478,mike,mike,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,mike,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1479,monolingual,monolingual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,monolingual,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1480,moreover,moreover,adverb,base,1,さらに,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,moreover,RB,50+,,junior_high,matched_junior_word_list,さらに
auto,add,1483,opera,opera,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,opera,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1485,plaid,plaid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,plaid,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1486,prevent,prevent,verb,base,1,妨げる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,prevent,VV,50+,,high_school,matched_high_word_list,妨げる
auto,add,1487,puzzle,puzzle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,puzzle,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1488,quantity,quantity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,quantity,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1489,rent,rent,noun,base,1,家賃,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,rent,NN,50+,,high_school,matched_high_word_list,家賃
auto,add,1490,retire,retire,verb,base,1,退職する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,retire,VV,50+,,high_school,matched_high_word_list,退職する
auto,add,1495,speed,speed,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,speed,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1497,switch,switch,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,switch,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1498,temperature,temperature,noun,base,1,温度,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,temperature,NN,50+,,high_school,matched_high_word_list,温度
auto,add,1499,traveler,traveler,noun,base,1,旅行者,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,traveler,NN,50+,,junior_high,matched_junior_word_list,旅行者
auto,add,1500,treat,treat,verb,base,1,扱う,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,treat,VV,50+,,high_school,matched_high_word_list,扱う
auto,add,1501,turmeric,turmeric,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,turmeric,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1504,whatever,whatever,adjective,base,1,なんでも,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,whatever,JJ,50+,,high_school,matched_high_word_list,なんでも
review,add,1505,whenever,whenever,pronoun,base,1,する時はいつでも,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=WRB; center_pmw=50+; matched_high_word_list,whenever,WRB,50+,pos_review,high_school,matched_high_word_list,する時はいつでも
