action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,Note2
add,873,restaurant,restaurant,noun,base,1,レストラン,junior_high,1,,,
add,1026,return,return,verb,base,1,帰る・戻る,junior_high,1,,名詞 return とは別,規則活用だが e 脱落・y変化など綴り生成注意
add,48,rice,rice,noun,base,1,米・ご飯,junior_high,1,,,不可算名詞
add,233,rich,rich,adjective,base,1,金持ちの・豊かな,junior_high,1,,,規則比較級・最上級として自動生成候補
add,,ridden,ride,verb,past_participle,1,乗る（過去分詞）,junior_high,1,,ride の過去分詞,
add,196,ride,ride,verb,base,1,乗る,junior_high,1,,,不規則活用。正本追加候補あり
add,770,right,right,adjective,base,1,正しい・右の,junior_high,1,,副詞 right とは別,規則比較級・最上級として自動生成候補
add_pos_variant,96,right,right,noun,base,1,右・権利,junior_high,1,,形容詞・副詞 right とは別,
add,656,ring,ring,noun,base,1,指輪・輪,junior_high,1,,動詞 ring とは別,
add,722,rise,rise,verb,base,1,上がる・起き上がる,junior_high,1,,,不規則活用。正本追加候補あり
add,,risen,rise,verb,past_participle,1,上がる・起き上がる（過去分詞）,junior_high,1,,rise の過去分詞,
add,560,river,river,noun,base,1,川,junior_high,1,,,
add,554,road,road,noun,base,1,道・道路,junior_high,1,,,
add,564,rock,rock,noun,base,1,岩・石,junior_high,1,,,
add,,rode,ride,verb,past,1,乗る（過去形）,junior_high,1,,ride の過去形,
add,591,roof,roof,noun,base,1,屋根,junior_high,1,,,
add,17,room,room,noun,base,1,部屋,junior_high,1,,,
add,929,root,root,noun,base,1,根,junior_high,2,,,
add,,rose,rise,verb,past,1,上がる・起き上がる（過去形）,junior_high,1,,rise の過去形,
add,2401,rose,rose,noun,base,1,バラ,junior_high,1,植物,,
add,1166,round,round,adverb,base,1,周りに・回って,junior_high,2,,前置詞 round とは別,比較級・最上級を単語形として追加する必要性は低い
add_pos_variant,1059,row,row,verb,base,1,こぐ,junior_high,2,,名詞 row とは別,規則活用。自動生成候補
add,3263,ruler,ruler,noun,base,1,定規・支配者,junior_high,1,,,
add,,run,run,verb,past_participle,1,走る（過去分詞）,junior_high,1,,run の過去分詞,
add,185,run,run,verb,base,1,走る,junior_high,1,,,不規則活用。正本追加候補あり
add,836,runner,runner,noun,base,1,ランナー・走者,junior_high,1,,,
add,941,rush,rush,noun,base,1,急ぎ・混雑,junior_high,2,,動詞 rush とは別,
add,278,sad,sad,adjective,base,1,悲しい,junior_high,1,,,短母音＋子音の重ね字規則で自動生成候補
add,1100,safe,safe,adjective,base,1,安全な,junior_high,1,,,e終わり。r/st 付加で自動生成候補
add,,said,say,verb,past,1,言う（過去形）,junior_high,1,,say の過去形,
add,,said,say,verb,past_participle,1,言う（過去分詞）,junior_high,1,,say の過去分詞,
add,711,sail,sail,verb,base,1,航海する・船を走らせる,junior_high,2,,,規則活用。自動生成候補
add,513,sailor,sailor,noun,base,1,船員,junior_high,1,,,
add,2405,salad,salad,noun,base,1,サラダ,junior_high,1,,,
add,2406,sale,sale,noun,base,1,販売・セール,junior_high,1,,,
add,2407,salesclerk,salesclerk,noun,base,1,店員,junior_high,1,,,
add,569,salt,salt,noun,base,1,塩,junior_high,1,,,不可算用法中心
add,792,same,same,adjective,base,1,同じ,junior_high,1,,,e終わり。r/st 付加で自動生成候補
add,2410,sandwich,sandwich,noun,base,1,サンドイッチ,junior_high,1,,,
add,,sang,sing,verb,past,1,歌う（過去形）,junior_high,1,,sing の過去形,
add,,sat,sit,verb,past,1,座る（過去形）,junior_high,1,,sit の過去形,
add,,sat,sit,verb,past_participle,1,座る（過去分詞）,junior_high,1,,sit の過去分詞,
add,173,Saturday,Saturday,noun,base,1,土曜日,junior_high,1,基本語,曜日,
add,2411,sausage,sausage,noun,base,1,ソーセージ,junior_high,1,,,
add,1052,save,save,verb,base,1,救う・節約する,junior_high,1,,,規則活用。自動生成候補
add,,saw,see,verb,past,1,見る・わかる（過去形）,junior_high,1,,see の過去形,
add,674,say,say,verb,base,1,言う,junior_high,1,,,不規則活用。正本追加候補あり
add,1,school,school,noun,base,1,学校,junior_high,1,,,
add,2413,schoolyard,schoolyard,noun,base,1,校庭,junior_high,1,,,
add,29,science,science,noun,base,1,科学・理科,junior_high,1,,,不可算・可算両用
add,835,scientist,scientist,noun,base,1,科学者,junior_high,1,職業,,
add,550,sea,sea,noun,base,1,海,junior_high,1,,,
add,149,season,season,noun,base,1,季節,junior_high,1,基本語,,
add,631,seat,seat,noun,base,1,座席,junior_high,1,,,
add,223,second,second,ordinal,base,1,第2の・2番目の,junior_high,1,,序数詞。名詞・動詞用法もある,
add,938,secret,secret,noun,base,1,秘密,junior_high,2,,形容詞 secret とは別,
add,665,see,see,verb,base,1,見る・わかる,junior_high,1,,,不規則活用。正本追加候補あり
add,662,seem,seem,verb,base,1,〜のように思われる,junior_high,1,,,規則活用。自動生成候補
add,,seen,see,verb,past_participle,1,見る・わかる（過去分詞）,junior_high,1,,see の過去分詞,
add,1017,select,select,verb,base,1,選ぶ,junior_high,2,,,規則活用。自動生成候補
add,221,sell,sell,verb,base,1,売る,junior_high,1,,,不規則活用。正本追加候補あり
add,191,send,send,verb,base,1,送る,junior_high,1,,,不規則活用。正本追加候補あり
add,1099,senior,senior,adjective,base,1,年上の・上級の,junior_high,2,,,規則比較級・最上級として自動生成候補
add,977,sense,sense,noun,base,1,感覚・意味・センス,junior_high,2,,,
add,,sent,send,verb,past,1,送る（過去形）,junior_high,1,,send の過去形,
add,,sent,send,verb,past_participle,1,送る（過去分詞）,junior_high,1,,send の過去分詞,
add,986,sentence,sentence,noun,base,1,文,junior_high,1,,,
add,163,September,September,noun,base,1,9月,junior_high,1,基本語,月名,
add,,set,set,verb,past,1,置く・設定する（過去形）,junior_high,1,,set の過去形,
add,,set,set,verb,past_participle,1,置く・設定する（過去分詞）,junior_high,1,,set の過去分詞,
add,757,set,set,verb,base,1,置く・設定する,junior_high,1,,,不規則活用。正本追加候補あり
add,340,seven,seven,numeral,base,1,7・七つ,junior_high,1,,基数,
add,2018,seventeen,seventeen,numeral,base,1,17・十七,junior_high,1,,基数,
add,1205,seventeenth,seventeenth,ordinal,base,1,17番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1195,seventh,seventh,ordinal,base,1,7番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1878,seventy,seventy,numeral,base,1,70・七十,junior_high,1,,基数,
add,932,shade,shade,noun,base,1,日陰・影,junior_high,2,,,
add,1051,shake,shake,verb,base,1,震える・振る,junior_high,2,,,不規則活用。正本追加候補あり
add,,shaken,shake,verb,past_participle,1,震える・振る（過去分詞）,junior_high,2,,shake の過去分詞,
add,487,shall,shall,auxiliary,base,1,〜しましょう・〜するものとする,high_school,2,,古風・硬い未来表現や提案に使う,
add,1040,share,share,verb,base,1,分け合う・共有する,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,24,she,she,pronoun,base,1,彼女は・彼女が,junior_high,1,,三人称単数女性の主格,
add,,she'd,would,auxiliary,contracted,1,彼女は〜するだろう・〜したいだろう,junior_high,1,,she would の短縮形,
add,,she'd,have,auxiliary,contracted,2,彼女は〜していた,junior_high,1,,she had の短縮形,
add,,she'll,will,auxiliary,contracted,1,彼女は〜するでしょう・〜するつもりだ,junior_high,1,,she will の短縮形,
add,,she's,be,auxiliary,contracted,1,彼女は〜です・彼女は〜している,junior_high,1,,she is の短縮形,
add,,she's,have,auxiliary,contracted,2,彼女は〜した・彼女は〜している,junior_high,1,,she has の短縮形,
add,60,sheep,sheep,noun,base,1,羊,junior_high,1,動物,単複同形,単複同形
add,759,shine,shine,verb,base,1,光る・輝く,junior_high,1,,,不規則活用。正本追加候補あり
add,492,ship,ship,noun,base,1,船,junior_high,1,,,
add,454,shirt,shirt,noun,base,1,シャツ,junior_high,1,,,
add,971,shock,shock,noun,base,1,衝撃・ショック,junior_high,2,,,
add,457,shoe,shoe,noun,base,1,靴,junior_high,1,,,
add,,shone,shine,verb,past,1,光る・輝く（過去形）,junior_high,1,,shine の過去形,
add,,shone,shine,verb,past_participle,1,光る・輝く（過去分詞）,junior_high,1,,shine の過去分詞,
add,,shook,shake,verb,past,1,震える・振る（過去形）,junior_high,2,,shake の過去形,
add,1056,shoot,shoot,verb,base,1,撃つ・撮影する,junior_high,2,,,不規則活用。正本追加候補あり
add,751,shop,shop,verb,base,1,買い物をする,junior_high,1,,名詞 shop とは別,規則活用だが子音重ねなど綴り生成注意
add_pos_variant,500,shop,shop,noun,base,1,店,junior_high,1,,動詞 shop とは別,
add,2425,shopping,shopping,noun,present_participle,1,買い物,junior_high,1,,動詞 shop のing形由来の名詞,不可算名詞
add,250,short,short,adjective,base,1,短い・背が低い,junior_high,1,,,規則比較級・最上級として自動生成候補
add,,shot,shoot,verb,past,1,撃つ・撮影する（過去形）,junior_high,2,,shoot の過去形,
add,,shot,shoot,verb,past_participle,1,撃つ・撮影する（過去分詞）,junior_high,2,,shoot の過去分詞,
add,89,should,should,auxiliary,base,1,〜すべきだ・〜のはずだ,junior_high,2,,義務・助言・推量を表す,
add,482,shoulder,shoulder,noun,base,1,肩,junior_high,1,,,
add,,shouldn't,should,auxiliary,contracted,1,〜すべきではない,junior_high,1,,should not の短縮形,
add,703,shout,shout,verb,base,1,叫ぶ,junior_high,1,,,規則活用。自動生成候補
add,706,show,show,verb,base,1,見せる,junior_high,1,,,過去形 showed は規則生成候補。過去分詞 shown を追加候補
add_pos_variant,593,show,show,noun,base,1,ショー・番組,junior_high,1,,動詞 show とは別,
add,2430,shower,shower,noun,base,1,シャワー,junior_high,1,,,
add,,shown,show,verb,past_participle,1,見せる（過去分詞）,junior_high,1,,show の過去分詞,
add,266,sick,sick,adjective,base,1,病気の,junior_high,1,,,規則比較級・最上級として自動生成候補
add,644,side,side,noun,base,1,側面・側,junior_high,1,,,
add,920,sign,sign,noun,base,1,合図・標識・印,junior_high,1,,,
add,918,signal,signal,noun,base,1,信号・合図,junior_high,2,,,
add,1116,silent,silent,adjective,base,1,静かな・無言の,junior_high,2,,,規則比較級・最上級として自動生成候補
add,927,silk,silk,noun,base,1,絹,junior_high,2,,,不可算用法中心
add,910,silver,silver,noun,base,1,銀,junior_high,1,,,不可算用法中心
add,1096,simple,simple,adjective,base,1,簡単な・質素な,junior_high,2,,,e終わり。r/st 付加で自動生成候補
add,189,since,since,conjunction,base,1,〜以来・〜なので,junior_high,2,,時・理由を表す。前置詞用法もある,
add,200,sing,sing,verb,base,1,歌う,junior_high,1,,,不規則活用。正本追加候補あり
add,90,singer,singer,noun,base,1,歌手,junior_high,1,職業,,
add,76,sister,sister,noun,base,1,姉妹・姉・妹,junior_high,1,,,
add,704,sit,sit,verb,base,1,座る,junior_high,1,,,不規則活用。正本追加候補あり
add,211,six,six,numeral,base,1,6・六つ,junior_high,1,,基数,
add,3256,sixteen,sixteen,numeral,base,1,16・十六,junior_high,1,,基数,
add,1204,sixteenth,sixteenth,ordinal,base,1,16番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1194,sixth,sixth,ordinal,base,1,6番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1225,sixty,sixty,numeral,base,1,60・六十,junior_high,1,,基数,
add,2436,size,size,noun,base,1,大きさ・サイズ,junior_high,1,,,
add,753,skate,skate,verb,base,1,スケートをする,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,718,ski,ski,verb,base,1,スキーをする,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,453,skirt,skirt,noun,base,1,スカート,junior_high,1,,,
add,549,sky,sky,noun,base,1,空,junior_high,1,,,
add,672,sleep,sleep,verb,base,1,眠る,junior_high,1,,,不規則活用。正本追加候補あり
add,1108,sleepy,sleepy,adjective,base,1,眠い,junior_high,1,,,y→ier/iest の綴り規則で自動生成候補
add,,slept,sleep,verb,past,1,眠る（過去形）,junior_high,1,,sleep の過去形,
add,,slept,sleep,verb,past_participle,1,眠る（過去分詞）,junior_high,1,,sleep の過去分詞,
add,248,slow,slow,adjective,base,1,遅い,junior_high,1,,,規則比較級・最上級として自動生成候補
add,331,slowly,slowly,adverb,base,1,ゆっくりと,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,261,small,small,adjective,base,1,小さな,junior_high,1,,,規則比較級・最上級として自動生成候補
add,1014,smell,smell,verb,base,1,においがする・においをかぐ,junior_high,1,,,規則形も使うが、別形もあるため追加候補
add,,smelt,smell,verb,past,1,においがする・においをかぐ（過去形）,junior_high,1,,smell の過去形,
add,,smelt,smell,verb,past_participle,1,においがする・においをかぐ（過去分詞）,junior_high,1,,smell の過去分詞,
add,612,smile,smile,noun,base,1,ほほ笑み・笑顔,junior_high,1,,動詞 smile とは別,
add,930,smoke,smoke,noun,base,1,煙,junior_high,1,,動詞 smoke とは別,
add,2445,snack,snack,noun,base,1,軽食・スナック,junior_high,1,,,
add,816,snake,snake,noun,base,1,蛇,junior_high,1,,,
add,565,snow,snow,noun,base,1,雪,junior_high,1,,動詞 snow とは別,不可算用法中心
add,1122,snowy,snowy,adjective,base,1,雪の降る,junior_high,1,,,y→ier/iest の綴り規則で自動生成候補
add,330,so,so,adverb,base,1,とても・だから,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,536,soccer,soccer,noun,base,1,サッカー,junior_high,1,スポーツ,,不可算名詞
add,2450,social,social,adjective,base,1,社会の・社交の,junior_high,2,,,more/most 型で扱う候補。単語形としては追加しない
add,2451,sock,sock,noun,base,1,靴下,junior_high,1,,,
add,869,sofa,sofa,noun,base,1,ソファー,junior_high,1,,,
add,3297,soft,soft,adjective,base,1,柔らかい,junior_high,1,,,規則比較級・最上級として自動生成候補
add,913,soil,soil,noun,base,1,土・土壌,junior_high,2,,,不可算用法中心
add,,sold,sell,verb,past,1,売る（過去形）,junior_high,1,,sell の過去形,
add,,sold,sell,verb,past_participle,1,売る（過去分詞）,junior_high,1,,sell の過去分詞,
add,1032,solve,solve,verb,base,1,解決する,junior_high,2,,,規則活用。自動生成候補
add,351,some,some,adjective,base,1,いくつかの・多少の,junior_high,1,,元資料は副詞だがPARARIでは adjective 扱いが自然,
add,1504,somebody,somebody,pronoun,base,1,誰か,junior_high,2,,someone とほぼ同じ,
add,2453,someday,someday,adverb,base,1,いつか,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,284,someone,someone,pronoun,base,1,誰か,junior_high,2,,不定代名詞,
add,113,something,something,pronoun,base,1,何か・あるもの,junior_high,2,,不定代名詞,
add,2455,sometime,sometime,adverb,base,1,いつか,junior_high,1,,元資料は名詞だがPARARIでは adverb 扱いが自然,
add,309,sometimes,sometimes,adverb,base,1,時々,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,77,son,son,noun,base,1,息子,junior_high,1,,,
add,518,song,song,noun,base,1,歌,junior_high,1,,,
add,323,soon,soon,adverb,base,1,すぐに,junior_high,1,,,副詞でも er/est 型があり得る。自動生成候補
add_pos_variant,337,sorry,sorry,adjective,base,1,すまなく思って・残念な,junior_high,1,,元資料は副詞だがPARARIでは adjective 扱いが自然,規則比較級・最上級として自動生成候補
add,967,sort,sort,noun,base,1,種類,junior_high,2,,,
add_pos_variant,519,sound,sound,noun,base,1,音,junior_high,1,,動詞 sound とは別,
add_pos_variant,1030,sound,sound,verb,base,1,〜のように聞こえる,junior_high,1,,名詞 sound とは別,規則活用。自動生成候補
add,826,soup,soup,noun,base,1,スープ,junior_high,1,,,
add,99,south,south,noun,base,1,南,junior_high,1,方角,,
add,637,space,space,noun,base,1,宇宙・空間,junior_high,1,,,
add,2463,spaghetti,spaghetti,noun,base,1,スパゲッティ,junior_high,1,,,不可算名詞
add,2464,Spain,Spain,noun,base,1,スペイン,junior_high,1,国名,,
add,201,speak,speak,verb,base,1,話す,junior_high,1,,,不規則活用。正本追加候補あり
add,774,special,special,adjective,base,1,特別な,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,582,speech,speech,noun,base,1,演説・スピーチ,junior_high,1,,,
add,3302,spell,spell,verb,base,1,つづる,junior_high,1,,,規則活用。自動生成候補
add,1001,spelling,spelling,noun,present_participle,1,つづり,junior_high,1,,動詞 spell のing形由来の名詞,
add,755,spend,spend,verb,base,1,費やす・過ごす,junior_high,1,,,不規則活用。正本追加候補あり
add,,spent,spend,verb,past,1,費やす・過ごす（過去形）,junior_high,1,,spend の過去形,
add,,spent,spend,verb,past_participle,1,費やす・過ごす（過去分詞）,junior_high,1,,spend の過去分詞,
add,,spoke,speak,verb,past,1,話す（過去形）,junior_high,1,,speak の過去形,
add,,spoken,speak,verb,past_participle,1,話す（過去分詞）,junior_high,1,,speak の過去分詞,
add,535,sport,sport,noun,base,1,スポーツ・運動,junior_high,1,,,
add,38,sports,sport,noun,plural,1,スポーツ,junior_high,1,,sport の複数形,sport の複数形として既存
add,150,spring,spring,noun,base,1,春,junior_high,1,基本語,季節。動詞 spring とは別,
add,1003,square,square,noun,base,1,正方形・広場,junior_high,2,,形容詞 square とは別,
add,2468,stadium,stadium,noun,base,1,スタジアム,junior_high,1,,,
add,131,stamp,stamp,noun,base,1,切手・スタンプ,junior_high,1,,,
add,219,stand,stand,verb,base,1,立つ,junior_high,1,,,不規則活用。正本追加候補あり
add,544,star,star,noun,base,1,星・スター,junior_high,1,,,
add,734,start,start,verb,base,1,始める・出発する,junior_high,1,,名詞 start とは別,規則活用。自動生成候補
add,111,station,station,noun,base,1,駅・場所,junior_high,1,,,
add,823,statue,statue,noun,base,1,像・銅像,junior_high,2,,,
add,225,stay,stay,verb,base,1,滞在する・とどまる,junior_high,1,,,規則活用。自動生成候補
add_pos_variant,908,stay,stay,noun,base,1,滞在,junior_high,1,,動詞 stay とは別,
add,2473,steak,steak,noun,base,1,ステーキ,junior_high,1,,,
add,937,step,step,noun,base,1,一歩・階段・段階,junior_high,1,,,
add,2475,stew,stew,noun,base,1,シチュー,junior_high,1,,,
add,1162,still,still,adverb,base,1,まだ・なお,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,563,stone,stone,noun,base,1,石,junior_high,1,,,
add,,stood,stand,verb,past,1,立つ（過去形）,junior_high,1,,stand の過去形,
add,,stood,stand,verb,past_participle,1,立つ（過去分詞）,junior_high,1,,stand の過去分詞,
add,186,stop,stop,verb,base,1,止まる・止める,junior_high,1,,,規則活用だが子音重ねなど綴り生成注意
add_pos_variant,923,stop,stop,noun,base,1,停留所・停止,junior_high,1,,動詞 stop とは別,
add,122,store,store,noun,base,1,店,junior_high,1,,,
add,534,story,story,noun,base,1,話・物語,junior_high,1,,,子音+y → ies の規則複数
add,1131,straight,straight,adverb,base,1,まっすぐに,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,765,strange,strange,adjective,base,1,奇妙な,junior_high,1,,,e終わり。r/st 付加で自動生成候補
add,832,stranger,stranger,noun,base,1,見知らぬ人,junior_high,2,,,
add,541,street,street,noun,base,1,通り・街路,junior_high,1,,,
add,714,strike,strike,verb,base,1,打つ・ぶつかる,junior_high,2,,,不規則活用。正本追加候補あり
add,272,strong,strong,adjective,base,1,強い・丈夫な,junior_high,1,,,規則比較級・最上級として自動生成候補
add,,struck,strike,verb,past,1,打つ・ぶつかる（過去形）,junior_high,2,,strike の過去形,
add,,struck,strike,verb,past_participle,1,打つ・ぶつかる（過去分詞）,junior_high,2,,strike の過去分詞,
add,92,student,student,noun,base,1,学生・生徒,junior_high,1,,,
add,216,study,study,verb,base,1,勉強する,junior_high,1,,名詞 study とは別,規則活用だが e 脱落・y変化など綴り生成注意
add,26,subject,subject,noun,base,1,科目・主題,junior_high,1,,,
add,2484,subway,subway,noun,base,1,地下鉄,junior_high,1,,,
add,1021,succeed,succeed,verb,base,1,成功する,junior_high,2,,,規則活用。自動生成候補
add,599,success,success,noun,base,1,成功,junior_high,1,,,
add,776,such,such,adjective,base,1,そのような,junior_high,1,,,規則比較級・最上級として自動生成候補
add,1144,suddenly,suddenly,adverb,base,1,突然,junior_high,2,,,比較級・最上級を単語形として追加する必要性は低い
add,462,sugar,sugar,noun,base,1,砂糖,junior_high,1,,,不可算用法中心
add,827,suit,suit,noun,base,1,スーツ,junior_high,1,,動詞 suit とは別,
add,151,summer,summer,noun,base,1,夏,junior_high,1,基本語,季節,
add,543,sun,sun,noun,base,1,太陽,junior_high,1,,,
add,167,Sunday,Sunday,noun,base,1,日曜日,junior_high,1,基本語,曜日,
add,,sung,sing,verb,past_participle,1,歌う（過去分詞）,junior_high,1,,sing の過去分詞,
add,3317,sunny,sunny,adjective,base,1,晴れた,junior_high,1,,元資料は名詞だがPARARIでは adjective 扱いが自然,
add,874,sunset,sunset,noun,base,1,日没・夕焼け,junior_high,1,,,
add,2487,supermarket,supermarket,noun,base,1,スーパーマーケット,junior_high,1,,,
add,805,sure,sure,adjective,base,1,確信して・確かな,junior_high,1,,,e終わり。r/st 付加で自動生成候補
add,1137,surely,surely,adverb,base,1,確かに・きっと,junior_high,2,,,比較級・最上級を単語形として追加する必要性は低い
add,,swam,swim,verb,past,1,泳ぐ（過去形）,junior_high,1,,swim の過去形,
add,2489,sweater,sweater,noun,base,1,セーター,junior_high,1,,,
add,2490,sweet,sweet,adjective,base,1,甘い,junior_high,1,,,規則比較級・最上級として自動生成候補
add,203,swim,swim,verb,base,1,泳ぐ,junior_high,1,,,不規則活用。正本追加候補あり
add,,swum,swim,verb,past_participle,1,泳ぐ（過去分詞）,junior_high,1,,swim の過去分詞,
add,979,symbol,symbol,noun,base,1,象徴・記号,junior_high,2,,,
add,23,table,table,noun,base,1,テーブル・表,junior_high,1,,,
add,724,take,take,verb,base,1,取る・連れていく・時間がかかる,junior_high,1,,語義統合,不規則活用。正本追加候補あり
add,,taken,take,verb,past_participle,1,取る・連れていく・時間がかかる（過去分詞）,junior_high,1,,take の過去分詞,
add,669,talk,talk,verb,base,1,話す,junior_high,1,,,規則活用。自動生成候補
add,244,tall,tall,adjective,base,1,背の高い,junior_high,1,,,規則比較級・最上級として自動生成候補
add,128,tape,tape,noun,base,1,テープ,junior_high,1,,,
add,,taught,teach,verb,past,1,教える（過去形）,junior_high,1,,teach の過去形,
add,,taught,teach,verb,past_participle,1,教える（過去分詞）,junior_high,1,,teach の過去分詞,
add,959,taxi,taxi,noun,base,1,タクシー,junior_high,1,,,
add,471,tea,tea,noun,base,1,お茶,junior_high,1,,,不可算・可算両用
add,702,teach,teach,verb,base,1,教える,junior_high,1,,,不規則活用。正本追加候補あり
add,93,teacher,teacher,noun,base,1,先生・教師,junior_high,1,,,
add,506,team,team,noun,base,1,チーム,junior_high,1,,,
add,895,tear,tear,noun,base,1,涙,junior_high,1,,動詞 tear とは別,
add,,teeth,tooth,noun,plural,1,歯,junior_high,1,,tooth の不規則複数形,
add,2496,telephone,telephone,noun,base,1,電話,junior_high,1,,,
add,707,tell,tell,verb,base,1,教える・語る,junior_high,1,,,不規則活用。正本追加候補あり
add,3328,temple,temple,noun,base,1,寺・寺院,junior_high,1,,,
add,335,ten,ten,numeral,base,1,10・十,junior_high,1,,基数,
add,41,tennis,tennis,noun,base,1,テニス,junior_high,1,スポーツ,,不可算名詞
add,872,tent,tent,noun,base,1,テント,junior_high,1,,,
add,1198,tenth,tenth,ordinal,base,1,10番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add_pos_variant,615,test,test,noun,base,1,試験・テスト,junior_high,1,,動詞 test とは別,
add_pos_variant,746,test,test,verb,base,1,試す・試験する,junior_high,1,,名詞 test とは別,規則活用。自動生成候補
add,604,textbook,textbook,noun,base,1,教科書,junior_high,1,,,
add,2501,Thailand,Thailand,noun,base,1,タイ,junior_high,1,国名,,
add,66,than,than,conjunction,base,1,〜よりも,junior_high,1,,比較を表す,
add,680,thank,thank,verb,base,1,感謝する,junior_high,1,,,規則活用。自動生成候補
add,12,that,that,conjunction,base,1,〜ということ,junior_high,1,,名詞節を導く。代名詞・関係代名詞用法もある,
add,399,that,that,pronoun,base,1,あれ・それ,junior_high,1,基本語,接続詞 that とは別,
add,,that's,be,auxiliary,contracted,1,それは〜です・あれは〜です,junior_high,1,,that is の短縮形,
add,,that's,have,auxiliary,contracted,2,それは〜した・あれは〜した,junior_high,1,,that has の短縮形,
add,1,the,the,article,base,1,その・例の,junior_high,1,,定冠詞。特定されたものを指す,
add,819,theater,theater,noun,base,1,劇場,junior_high,1,,,
add,7220,thee,thou,pronoun,archaic,1,そなたを・汝を,exam,3,,古語・文語。thou の目的格,
add,33,their,their,pronoun,base,1,彼らの・それらの,junior_high,1,,三人称複数の所有形容詞,
add,2104,theirs,theirs,pronoun,base,1,彼らのもの・それらのもの,junior_high,1,,所有代名詞,
add,47,them,them,pronoun,base,1,彼らを・それらを,junior_high,1,,三人称複数の目的格,
add,297,themselves,themselves,pronoun,base,1,彼ら自身・それら自身,junior_high,1,,再帰代名詞,
add,1160,then,then,adverb,base,1,それから・そのとき,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,328,there,there,adverb,base,1,そこに・そこで,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,,there's,be,auxiliary,contracted,1,〜がある・〜がいる,junior_high,1,,there is の短縮形,
add,,there's,have,auxiliary,contracted,2,〜があった・〜している,junior_high,1,,there has の短縮形,
add,400,these,this,pronoun,plural,1,これら,junior_high,1,基本語,this の複数形,
add,18,they,they,pronoun,base,1,彼らは・それらは,junior_high,1,,三人称複数の主格,
add,,they'd,would,auxiliary,contracted,1,彼らは〜するだろう・〜したいだろう,junior_high,1,,they would の短縮形,
add,,they'd,have,auxiliary,contracted,2,彼らは〜していた,junior_high,1,,they had の短縮形,
add,,they'll,will,auxiliary,contracted,1,彼らは〜するでしょう・彼女らは〜するつもりだ,junior_high,1,,they will の短縮形,
add,,they're,be,auxiliary,contracted,1,彼らは〜です・彼女らは〜です・それらは〜です,junior_high,1,,they are の短縮形,
add,,they've,have,auxiliary,contracted,1,彼らは〜したことがある・彼女らは〜している,junior_high,1,,they have の短縮形,
add,145,thing,thing,noun,base,1,物・こと,junior_high,1,,,
add,666,think,think,verb,base,1,考える・思う,junior_high,1,,,不規則活用。正本追加候補あり
add,324,third,third,ordinal,base,1,第3の・3番目の,junior_high,1,,序数詞,
add,1339,thirteen,thirteen,numeral,base,1,13・十三,junior_high,1,,基数,
add,1201,thirteenth,thirteenth,ordinal,base,1,13番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1209,thirtieth,thirtieth,ordinal,base,1,30番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1114,thirty,thirty,numeral,base,1,30・三十,junior_high,1,,基数,
add,398,this,this,pronoun,base,1,これ,junior_high,1,基本語,,
add,401,those,that,pronoun,plural,1,あれら・それら,junior_high,1,基本語,that の複数形,
add,6761,thou,thou,pronoun,archaic,1,そなた・汝,exam,3,,古語・文語。you の単数主格,
add,161,though,though,conjunction,base,1,〜だけれども,high_school,2,,譲歩を表す。文末副詞用法もある,
add,,thought,think,verb,past,1,考える・思う（過去形）,junior_high,1,,think の過去形,
add,,thought,think,verb,past_participle,1,考える・思う（過去分詞）,junior_high,1,,think の過去分詞,
add,900,thought,thought,noun,base,1,考え・思考,junior_high,1,,think の過去形・過去分詞とは別,
add,514,thousand,thousand,numeral,base,1,1000,junior_high,1,,大きな数,
add_pos_variant,577,thousand,thousand,noun,base,1,千,junior_high,1,,数詞 thousand とは別,
add,96,three,three,numeral,base,1,3・三つ,junior_high,1,,基数,
add,,threw,throw,verb,past,1,投げる（過去形）,junior_high,1,,throw の過去形,
add,101,through,through,preposition,base,1,〜を通って・〜を通じて,junior_high,2,,通過・手段・期間を表す,
