action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
add,2501,explode,explode,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,explode,VV,10+,
add,2502,export,export,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,export,NN,10+,
add,2504,fantastic,fantastic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,fantastic,JJ,10+,
add,2505,federation,federation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,federation,NN,10+,
add,2506,feed,feed,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,feed,NN,10+,
add,2507,feedback,feedback,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,feedback,NN,10+,
add,2508,flock,flock,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flock,NN,10+,
add,2509,folk,folk,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,folk,NN,10+,
add,2510,garage,garage,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,garage,NN,10+,
add,2511,generous,generous,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,generous,JJ,10+,
add,2513,graduation,graduation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,graduation,NN,10+,
add,2514,grand,grand,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,grand,JJ,10+,
add,2516,hallway,hallway,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hallway,NN,10+,
add,2517,hare,hare,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hare,NN,10+,
add,2518,harvest,harvest,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,harvest,NN,10+,
add,2519,haunt,haunt,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,haunt,NN,10+,
add,2520,headache,headache,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,headache,NN,10+,
add,2521,hire,hire,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,hire,VV,10+,
add,2523,honor,honor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,honor,NN,10+,
add,2524,hum,hum,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hum,NN,10+,
add,2525,humid,humid,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,humid,JJ,10+,
add,2526,ideal,ideal,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,ideal,JJ,10+,
add,2527,illustration,illustration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,illustration,NN,10+,
add,2528,incident,incident,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,incident,NN,10+,
add,2530,indoor,indoor,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,indoor,JJ,10+,
add,2531,interestingly,interestingly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,interestingly,RB,10+,
add,2532,invitation,invitation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,invitation,NN,10+,
add,2534,kiln,kiln,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,kiln,NN,10+,
add,2535,largely,largely,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,largely,RB,10+,
add,2536,latter,latter,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,latter,JJ,10+,
add,2537,librarian,librarian,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,librarian,NN,10+,
add,2538,lily,lily,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,lily,NN,10+,
add,2539,luckily,luckily,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,luckily,RB,10+,
add,2540,manual,manual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,manual,JJ,10+,
add,2541,meanwhile,meanwhile,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,meanwhile,RB,10+,
add,2542,mechanic,mechanic,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,mechanic,NN,10+,
add,2543,melody,melody,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,melody,NN,10+,
add,2546,mild,mild,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,mild,JJ,10+,
add,2547,misunderstanding,misunderstanding,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,misunderstanding,NN,10+,
add,2548,mood,mood,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,mood,NN,10+,
add,2549,nearby,nearby,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,nearby,RB,10+,
add,2551,nickname,nickname,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,nickname,NN,10+,
add,2553,occasionally,occasionally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,occasionally,RB,10+,
add,2555,operation,operation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,operation,NN,10+,
add,2556,option,option,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,option,NN,10+,
add,2558,overcome,overcome,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,overcome,VV,10+,
add,2559,pace,pace,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,pace,NN,10+,
add,2561,panel,panel,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,panel,NN,10+,
add,2562,passive,passive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,passive,JJ,10+,
add,2563,password,password,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,password,NN,10+,
add,2564,pigeon,pigeon,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,pigeon,NN,10+,
add,2566,platform,platform,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,platform,NN,10+,
add,2568,pollute,pollute,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,pollute,VV,10+,
add,2569,poodle,poodle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,poodle,NN,10+,
add,2570,positively,positively,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,positively,RB,10+,
add,2572,postpone,postpone,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,postpone,VV,10+,
add,2573,potential,potential,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,potential,JJ,10+,
add,2574,pound,pound,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,pound,NN,10+,
add,2575,prawn,prawn,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,prawn,NN,10+,
add,2576,precious,precious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,precious,JJ,10+,
add,2577,precise,precise,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,precise,JJ,10+,
add,2578,priority,priority,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,priority,NN,10+,
add,2579,procrastinate,procrastinate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,procrastinate,VV,10+,
add,2580,proof,proof,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,proof,NN,10+,
add,2581,protection,protection,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,protection,NN,10+,
add,2582,quarter,quarter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,quarter,NN,10+,
add,2584,rearrange,rearrange,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,rearrange,VV,10+,
add,2585,recall,recall,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,recall,NN,10+,
add,2586,recommendation,recommendation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,recommendation,NN,10+,
add,2587,recycle,recycle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,recycle,NN,10+,
add,2588,regardless,regardless,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,regardless,RB,10+,
add,2589,relation,relation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,relation,NN,10+,
add,2590,relief,relief,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,relief,NN,10+,
add,2591,remark,remark,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,remark,NN,10+,
add,2592,remarkable,remarkable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,remarkable,JJ,10+,
add,2593,resist,resist,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,resist,VV,10+,
add,2594,resolve,resolve,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,resolve,VV,10+,
add,2595,reward,reward,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,reward,NN,10+,
add,2596,roommate,roommate,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,roommate,NN,10+,
add,2597,route,route,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,route,NN,10+,
add,2599,salary,salary,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,salary,NN,10+,
add,2601,sardine,sardine,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,sardine,NN,10+,
add,2603,secretary,secretary,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,secretary,NN,10+,
add,2604,seminar,seminar,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,seminar,NN,10+,
add,2606,sensitive,sensitive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,sensitive,JJ,10+,
add,2607,settle,settle,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,settle,VV,10+,
add,2608,sharply,sharply,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,sharply,RB,10+,
add,2609,shell,shell,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,shell,NN,10+,
add,2612,silence,silence,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,silence,NN,10+,
add,2614,snail,snail,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,snail,NN,10+,
add,2615,snowshoe,snowshoe,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,snowshoe,NN,10+,
add,2616,soul,soul,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,soul,NN,10+,
add,2617,spectator,spectator,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,spectator,NN,10+,
add,2618,spicy,spicy,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,spicy,JJ,10+,
add,2620,strangely,strangely,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,strangely,RB,10+,
add,2621,stretch,stretch,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,stretch,NN,10+,
add,2623,string,string,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,string,NN,10+,
add,2624,stripe,stripe,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,stripe,NN,10+,
add,2625,strongly,strongly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,strongly,RB,10+,
add,2626,sufficient,sufficient,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,sufficient,JJ,10+,
add,2627,sustainable,sustainable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,sustainable,JJ,10+,
add,2629,theme,theme,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,theme,NN,10+,
add,2630,thin,thin,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,thin,JJ,10+,
add,2631,tool,tool,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,tool,NN,10+,
add,2632,toolbox,toolbox,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,toolbox,NN,10+,
add,2633,unfamiliar,unfamiliar,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,unfamiliar,JJ,10+,
add,2635,unlucky,unlucky,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,unlucky,JJ,10+,
add,2636,visibility,visibility,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,visibility,NN,10+,
add,2637,wander,wander,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,wander,NN,10+,
add,2638,weakness,weakness,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,weakness,NN,10+,
add,2639,welfare,welfare,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,welfare,NN,10+,
add,2640,wheelchair,wheelchair,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,wheelchair,NN,10+,
add,2642,wright,wright,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,wright,NN,10+,
add,2643,absence,absence,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,absence,NN,10+,
add,2644,accidentally,accidentally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,accidentally,RB,10+,
add,2645,accompany,accompany,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,accompany,VV,10+,
add,2646,achievement,achievement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,achievement,NN,10+,
add,2647,actress,actress,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,actress,NN,10+,
add,2648,adequate,adequate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,adequate,JJ,10+,
add,2649,adjustment,adjustment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,adjustment,NN,10+,
add,2650,admiration,admiration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,admiration,NN,10+,
add,2651,affordance,affordance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,affordance,NN,10+,
add,2652,agent,agent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,agent,NN,10+,
add,2653,alcohol,alcohol,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,alcohol,NN,10+,
add,2654,anime,anime,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,anime,NN,10+,
add,2655,apparently,apparently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,apparently,RB,10+,
add,2656,architectural,architectural,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,architectural,JJ,10+,
add,2659,attractiveness,attractiveness,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,attractiveness,NN,10+,
add,2660,audiophile,audiophile,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,audiophile,NN,10+,
add,2661,autograph,autograph,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,autograph,NN,10+,
add,2662,awfully,awfully,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,awfully,RB,10+,
add,2663,awkward,awkward,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,awkward,JJ,10+,
add,2664,ban,ban,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,ban,NN,10+,
add,2666,bathe,bathe,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,bathe,NN,10+,
add,2667,battery,battery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,battery,NN,10+,
add,2668,battle,battle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,battle,NN,10+,
add,2669,bay,bay,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,bay,NN,10+,
add,2670,beaker,beaker,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,beaker,NN,10+,
add,2671,beetle,beetle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,beetle,NN,10+,
add,2673,bidding,bidding,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,bidding,NN,10+,
add,2674,biology,biology,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,biology,NN,10+,
add,2675,blanket,blanket,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,blanket,NN,10+,
add,2678,breathe,breathe,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,breathe,VV,10+,
add,2679,breed,breed,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,breed,NN,10+,
add,2680,cabin,cabin,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cabin,NN,10+,
add,2681,campground,campground,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,campground,NN,10+,
add,2683,capable,capable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,capable,JJ,10+,
add,2685,carriage,carriage,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,carriage,NN,10+,
add,2686,carter,carter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,carter,NN,10+,
add,2687,castle,castle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,castle,NN,10+,
add,2688,casual,casual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,casual,JJ,10+,
add,2689,chest,chest,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,chest,NN,10+,
add,2690,civilization,civilization,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,civilization,NN,10+,
add,2691,claw,claw,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,claw,NN,10+,
add,2692,client,client,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,client,NN,10+,
add,2693,clue,clue,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,clue,NN,10+,
add,2695,command,command,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,command,NN,10+,
add,2696,compose,compose,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,compose,VV,10+,
add,2697,confirm,confirm,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,confirm,VV,10+,
add,2698,container,container,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,container,NN,10+,
add,2699,contrary,contrary,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,contrary,JJ,10+,
add,2701,cord,cord,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cord,NN,10+,
add,2702,cosmetic,cosmetic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,cosmetic,JJ,10+,
add,2703,crack,crack,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,crack,NN,10+,
add,2704,crew,crew,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,crew,NN,10+,
add,2705,criticize,criticize,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,criticize,VV,10+,
add,2706,curious,curious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,curious,JJ,10+,
add,2707,curiously,curiously,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,curiously,RB,10+,
add,2708,dead,dead,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,dead,JJ,10+,
add,2709,deadline,deadline,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,deadline,NN,10+,
add,2710,deaf,deaf,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,deaf,JJ,10+,
add,2711,decade,decade,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,decade,NN,10+,
add,2713,delightful,delightful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,delightful,JJ,10+,
add,2714,delivery,delivery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,delivery,NN,10+,
add,2715,desirable,desirable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,desirable,JJ,10+,
add,2716,devote,devote,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,devote,VV,10+,
add,2717,dialogue,dialogue,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dialogue,NN,10+,
